id,image_id,blip1_dsg,fuyu_dsg,instruct_blip_dsg,llava-alt_dsg,llava_dsg,mplug_dsg,blip1_tifa,fuyu_tifa,instruct_blip_tifa,llava-alt_tifa,llava_tifa,mplug_tifa,alignscore,clipscore,gpt4v_tifa,gpt4v_dsg,viescore,llmscore_over,llmscore_ec
92,9,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0,0.25,0.25,0.25,0.25,0.41,0.37,0.25,0.2,4,3,4
92,10,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0,0.25,0.25,0.25,0.25,0.34,0.36,0.25,0.2,6,1,0
92,11,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0,0.5,0.25,0.25,0.25,0.35,0.3,0.25,0.2,6,1,4
92,12,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.25,0.5,0.25,0.25,0.25,0.39,0.38,0.25,0.2,7,2,4
93,,0.6,0.4,0.6,0.8,0.6,1,0.8,0.6,0.8,0.8,0.8,1,0.68,0.57,0.6,0.8,8,3,5
93,1,0.6,0.6,1,0.4,0.4,1,0.8,0.4,0.8,0.8,0.6,1,0.55,0.52,0.6,1,8,2,4
93,2,0.6,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.6,0.4,0.4,0.8,0.48,0.42,0.4,0.4,8,2,7
93,3,1,0.6,0.4,1,0.4,0.6,0.8,0.6,0.8,0.6,0.4,0.8,0.69,0.52,0.4,0.4,6,2,6
93,4,1,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.6,0.8,0.6,0.65,0.46,0.4,0.6,7,2,4
93,5,0.4,0.6,0.6,0.6,0.4,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.57,0.52,0.4,0.6,8,1,4
93,6,0.8,0.2,0.4,0.6,0.4,0.6,0.8,0.4,0.6,0.8,0.6,0.6,0.44,0.51,0.6,1,8,2,4
93,7,1,0.4,0.8,1,0.4,1,0.8,0.8,0.8,0.8,0.6,0.8,0.57,0.57,0.6,1,7,2,4
93,8,0.6,0.4,0.2,0.2,0.2,0.2,0.6,0.4,0.4,0.4,0.2,0.4,0.4,0.32,0.4,0.4,7,2,4
93,9,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.4,0.4,0.26,0.3,0.2,0.2,6,3,5
93,10,0.2,0.2,0.4,0.2,0.2,0.2,0.6,0.4,0.4,0.4,0.4,0.2,0.35,0.35,0.2,0.2,7,1,2
93,11,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.6,0.4,0.2,0.33,0.36,0.2,0.2,5,4,6
93,12,0.6,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.6,0.44,0.28,0.2,0.2,5,1,4
93,13,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.4,0.6,0.4,0.4,0.4,0.4,0.31,0.2,0.2,5,2,5
93,14,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.44,0.26,0.2,0.2,6,2,4
93,15,0.4,0.2,0.2,0.4,0.2,0.4,0.4,0.6,0.4,0.2,0.2,0.4,0.43,0.39,0.4,0.4,6,2,7
93,16,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.6,0.4,0.4,0.8,0.43,0.38,0.2,0.2,6,2,2
93,17,0.2,0.2,0.6,0.2,0.2,0.6,0.4,0.4,0.8,0.4,0.4,0.6,0.41,0.45,0.2,0.2,7,2,6
93,18,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.38,0.37,0.4,0.2,8,2,6
93,19,1,0.2,0.4,0.2,0.2,0.6,0.8,0.4,0.6,0.4,0.4,0.8,0.45,0.48,0.2,0.2,8,2,4
93,20,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.8,0.33,0.39,0.2,0.2,6,2,5
93,21,0.2,0.2,0.2,0.2,0.2,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.37,0.4,0.2,0.2,8,2,9
94,,1,0.333333333,1,1,1,1,1,0.571428571,1,1,0.857142857,0.857142857,0.86,0.65,0.571428571,1,8,0,0
94,1,1,0.333333333,1,1,0.333333333,1,0.857142857,0.714285714,1,0.714285714,0.428571429,0.857142857,0.75,0.68,0.571428571,1,7,2,3
94,2,1,0.666666667,1,1,1,1,0.857142857,0.857142857,1,1,1,1,0.77,0.78,0.571428571,1,8,1,3
94,3,1,0.666666667,1,1,1,1,1,0.428571429,1,1,0.857142857,1,0.76,0.68,0.571428571,1,8,0,0
94,4,1,0.333333333,1,1,1,1,1,0.571428571,1,1,1,1,0.81,0.68,0.571428571,1,7,0,0
94,5,1,0.333333333,1,1,1,1,1,0.285714286,1,1,0.857142857,1,0.64,0.66,0.571428571,1,7,4,7
94,6,0.666666667,1,0.666666667,0.833333333,0.666666667,0.5,0.857142857,0.857142857,0.714285714,1,0.571428571,0.714285714,0.61,0.5,0.285714286,0.5,8,0,1
94,7,0.333333333,1,0.833333333,1,0.666666667,0.833333333,0.571428571,0.857142857,0.857142857,0.857142857,0.571428571,0.714285714,0.64,0.58,0.428571429,0.833333333,8,0,1
94,8,0.666666667,0.166666667,0.666666667,0.833333333,0.666666667,1,0.857142857,0.285714286,0.714285714,0.857142857,0.571428571,1,0.71,0.59,0.285714286,0.666666667,8,0,0
94,9,0.333333333,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.428571429,0.142857143,0.428571429,0.714285714,0.714285714,0.571428571,0.36,0.43,0.428571429,0.666666667,8,5,9
94,10,0.666666667,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.714285714,0.857142857,0.571428571,0.45,0.47,0.428571429,0.666666667,8,5,9
94,11,0.666666667,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0.571428571,0.428571429,0.714285714,0.714285714,0.571428571,0.714285714,0.38,0.51,0.428571429,0.666666667,8,5,9
94,12,0.666666667,0.333333333,0.666666667,0.666666667,0.333333333,0.5,0.571428571,0.428571429,0.571428571,0.571428571,0.428571429,0.571428571,0.43,0.49,0.428571429,0.666666667,8,5,5
94,13,0.666666667,0.666666667,0.666666667,0.5,0.333333333,0.666666667,0.571428571,0.285714286,0.571428571,0.285714286,0.285714286,0.571428571,0.37,0.47,0.428571429,0.666666667,7,5,9
94,14,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.714285714,0.714285714,0.571428571,0.571428571,0.571428571,0.571428571,0.48,0.6,0.285714286,0.333333333,8,5,4
94,15,0.333333333,0.166666667,0.333333333,0.333333333,0.333333333,0.333333333,0.571428571,0.285714286,0.571428571,0.571428571,0.571428571,0.428571429,0.42,0.61,0.285714286,0.333333333,8,2,4
94,16,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.428571429,0.571428571,0.714285714,0.714285714,0.714285714,0.857142857,0.5,0.52,0.428571429,0.833333333,7,5,9
94,17,0.333333333,0.833333333,0.333333333,0.333333333,0.166666667,0.5,0.142857143,0.857142857,0.285714286,0.285714286,0.428571429,0.285714286,0.23,0.29,0.142857143,0.166666667,7,5,9
94,18,0.166666667,0.333333333,0.166666667,0.333333333,0.333333333,0.333333333,0.142857143,0.285714286,0.428571429,0.285714286,0.428571429,0.285714286,0.26,0.24,0.142857143,0.333333333,7,3,9
94,19,0.166666667,0.833333333,0.333333333,0.333333333,0.166666667,0.333333333,0.285714286,0.571428571,0.428571429,0.285714286,0.428571429,0.285714286,0.35,0.27,0.142857143,0.166666667,8,5,9
94,20,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.333333333,0.142857143,0.142857143,0.428571429,0.428571429,0.428571429,0.285714286,0.26,0.3,0.142857143,0.166666667,7,4,8
94,21,0.166666667,0.333333333,0.166666667,0.333333333,0.333333333,0.333333333,0.285714286,0.142857143,0.428571429,0.428571429,0.285714286,0.428571429,0.24,0.31,0.142857143,0.166666667,8,5,4
94,22,0.166666667,0.333333333,0.166666667,0.333333333,0.166666667,0.333333333,0.428571429,0.428571429,0.428571429,0.571428571,0.428571429,0.714285714,0.45,0.38,0.142857143,0.166666667,8,0,4
94,23,0.166666667,0.333333333,0.5,0.166666667,0.166666667,0.666666667,0.428571429,0.428571429,0.428571429,0.714285714,0.428571429,0.714285714,0.51,0.44,0.142857143,0.166666667,7,3,5
94,24,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.428571429,0.571428571,0.428571429,0.285714286,0.428571429,0.428571429,0.45,0.49,0.142857143,0.166666667,8,1,4
94,25,0.333333333,0.166666667,0.833333333,0.333333333,0.166666667,0.333333333,0.714285714,0.285714286,0.714285714,0.571428571,0.428571429,0.857142857,0.5,0.49,0.285714286,0.166666667,8,5,9
94,26,0.166666667,0.333333333,0.166666667,0.166666667,0.166666667,0.333333333,0.285714286,0.571428571,0.285714286,0.285714286,0.428571429,0.428571429,0.37,0.49,0.142857143,0.166666667,7,2,10
94,27,0.166666667,0.333333333,0.166666667,0.166666667,0.166666667,0.333333333,0.285714286,0.571428571,0.285714286,0.285714286,0.428571429,0.571428571,0.35,0.41,0.142857143,0.166666667,8,1,1
94,28,0.166666667,0.333333333,0.166666667,0.166666667,0.166666667,0.333333333,0.285714286,0.571428571,0.285714286,0.285714286,0.428571429,0.571428571,0.35,0.47,0.142857143,0.166666667,8,1,0
94,29,0.166666667,0.333333333,0.166666667,0.166666667,0.166666667,0.166666667,0.285714286,0.571428571,0.428571429,0.285714286,0.428571429,0.714285714,0.29,0.29,0.142857143,0.166666667,6,4,5
95,,1,1,1,0.714285714,0.714285714,0.857142857,0.857142857,0.285714286,0.571428571,0.857142857,0.857142857,0.857142857,0.72,0.85,0.571428571,0.857142857,7,0,0
95,1,0.857142857,0.571428571,1,1,0.857142857,1,0.857142857,0.428571429,0.714285714,0.857142857,0.857142857,0.857142857,0.58,0.73,0.571428571,0.857142857,8,0,0
95,2,0.857142857,1,1,0.857142857,0.714285714,1,0.857142857,0.428571429,0.571428571,0.857142857,0.857142857,0.571428571,0.6,0.8,0.428571429,0.857142857,7,0,2
95,3,0.714285714,0.571428571,1,0.857142857,0.714285714,1,0.857142857,0.428571429,0.714285714,0.857142857,0.857142857,0.857142857,0.64,0.71,0.428571429,1,8,0,0
95,4,0.857142857,1,1,0.857142857,0.857142857,1,0.857142857,0.428571429,0.571428571,0.857142857,0.857142857,0.857142857,0.7,0.79,0.571428571,1,8,0,0
95,5,1,0.571428571,1,1,0.857142857,0.857142857,0.857142857,0.428571429,0.714285714,0.857142857,0.857142857,0.857142857,0.66,0.78,0.571428571,0.857142857,7,0,0
95,6,0.571428571,0.285714286,0.285714286,0.571428571,0.571428571,0.571428571,0.571428571,0.285714286,0.285714286,0.571428571,0.571428571,0.428571429,0.33,0.41,0.428571429,0.571428571,6,4,8
95,7,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.285714286,0.285714286,0.571428571,0.571428571,0.428571429,0.28,0.51,0.428571429,0.571428571,6,1,4
95,8,0.571428571,0.285714286,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.285714286,0.285714286,0.428571429,0.428571429,0.571428571,0.33,0.45,0.428571429,0.571428571,8,1,3
95,9,0.571428571,0.571428571,0.571428571,0.571428571,0.428571429,0.571428571,0.428571429,0.285714286,0.428571429,0.571428571,0.571428571,0.714285714,0.3,0.43,0.285714286,0.571428571,6,4,8
95,10,0.571428571,0.285714286,0,0.571428571,0.428571429,0.571428571,0.428571429,0.285714286,0.285714286,0.571428571,0.714285714,0.571428571,0.27,0.4,0.428571429,0.571428571,7,5,4
95,11,0.571428571,1,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.428571429,0.571428571,0.571428571,0.571428571,0.714285714,0.43,0.44,0.285714286,0.571428571,7,2,3
95,12,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.428571429,0.571428571,0.571428571,0.571428571,0.714285714,0.44,0.43,0.285714286,0.571428571,7,1,0
95,13,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.428571429,0.714285714,0.428571429,0.571428571,0.571428571,0.714285714,0.571428571,0.38,0.53,0.285714286,0.571428571,6,0,3
95,14,0.571428571,1,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.714285714,0.714285714,0.39,0.5,0.285714286,0.571428571,6,1,0
95,15,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.285714286,0.571428571,0.428571429,0.428571429,0.714285714,0.43,0.5,0.285714286,0.571428571,7,1,4
95,16,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.428571429,0.571428571,0.714285714,0.714285714,0.714285714,0.39,0.45,0.285714286,0.571428571,6,1,4
95,17,0.571428571,0.428571429,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.714285714,0.571428571,0.857142857,0.42,0.36,0.428571429,0.571428571,8,2,1
95,18,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.428571429,0.571428571,0.571428571,0.571428571,0.714285714,0.49,0.4,0.285714286,0.571428571,8,1,1
95,19,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.714285714,0.714285714,0.714285714,0.44,0.41,0.285714286,0.571428571,7,1,4
95,20,0.571428571,0.428571429,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.428571429,0.571428571,0.571428571,0.714285714,0.714285714,0.41,0.38,0.285714286,0.571428571,6,1,3
95,21,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.428571429,0.142857143,0.285714286,0.285714286,0.285714286,0.428571429,0.09,0.16,0.142857143,0.285714286,5,5,9
95,22,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.428571429,0.16,0.07,0.142857143,0.285714286,6,3,7
95,23,0.285714286,0.571428571,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.11,0.09,0.142857143,0.285714286,8,3,9
95,24,0.285714286,0.571428571,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.428571429,0.15,0.06,0.142857143,0.285714286,6,4,7
95,25,0.142857143,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.142857143,0.285714286,0.285714286,0.285714286,0.571428571,0.08,0.11,0.142857143,0.285714286,5,3,7
95,26,0.285714286,0.142857143,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.142857143,0.285714286,0.285714286,0.285714286,0.428571429,0.05,0.31,0.142857143,0.285714286,6,3,9
95,27,0.285714286,0,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.428571429,0.428571429,0.06,0.19,0.142857143,0.285714286,6,3,7
95,28,0.285714286,0.428571429,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.428571429,0.285714286,0.285714286,0,0.22,0.142857143,0.285714286,6,4,9
95,29,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.428571429,0.285714286,0.285714286,0.285714286,0.285714286,0.571428571,0.05,0.15,0.142857143,0.285714286,7,5,9
95,30,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.428571429,0.285714286,0.428571429,0.11,0.17,0.142857143,0.285714286,5,3,9
95,31,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.428571429,0.285714286,0.428571429,0.285714286,0.285714286,0.285714286,0.39,0.32,0.142857143,0.142857143,7,2,4
95,32,0.142857143,0,0.142857143,0.142857143,0.142857143,0.142857143,0.428571429,0.285714286,0.571428571,0.285714286,0.285714286,0.428571429,0.39,0.3,0.142857143,0.142857143,6,2,4
95,33,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.571428571,0.285714286,0.428571429,0.285714286,0.428571429,0.571428571,0.43,0.25,0.142857143,0.142857143,6,2,8
95,34,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.428571429,0.285714286,0.428571429,0.285714286,0.285714286,0.285714286,0.4,0.24,0.142857143,0.142857143,5,2,4
96,,1,1,1,1,1,1,1,0.727272727,0.909090909,1,1,1,0.67,0.64,0.454545455,0.8,8,0,1
96,1,1,0.8,1,1,0.8,1,1,0.636363636,0.909090909,1,0.909090909,0.909090909,0.64,0.71,0.454545455,0.8,8,0,1
96,2,1,1,1,1,0.8,1,1,0.727272727,0.909090909,0.909090909,0.909090909,0.818181818,0.51,0.71,0.454545455,0.8,8,2,5
96,3,1,1,1,1,1,1,1,0.909090909,0.909090909,1,1,0.909090909,0.63,0.66,0.454545455,0.8,8,1,2
96,4,1,0.8,1,1,1,1,1,0.545454545,0.909090909,1,0.909090909,0.818181818,0.5,0.59,0.272727273,0.8,8,3,5
96,5,1,1,1,1,1,1,1,0.727272727,0.909090909,1,0.909090909,1,0.63,0.65,0.454545455,0.8,8,1,0
96,6,1,0.8,0.8,0.8,0.8,0.8,0.909090909,0.727272727,0.727272727,0.818181818,0.727272727,0.727272727,0.59,0.51,0.272727273,0.8,7,4,4
96,7,0.8,0.8,0.8,0.8,0.8,0.8,0.636363636,0.545454545,0.727272727,0.727272727,0.636363636,0.818181818,0.52,0.54,0.272727273,0.8,8,1,1
96,8,0.8,0.2,0.4,0.8,0.2,0.8,0.818181818,0.545454545,0.909090909,0.727272727,0.727272727,0.636363636,0.6,0.59,0.363636364,0.4,8,2,5
96,9,0.8,0.4,0.4,0.4,0.4,0.8,0.818181818,0.545454545,0.727272727,0.727272727,0.636363636,0.818181818,0.56,0.62,0.181818182,0.2,6,2,4
96,10,0.8,0.8,0.8,0.8,0.8,1,0.909090909,0.727272727,0.909090909,0.909090909,0.818181818,1,0.62,0.62,0.363636364,0.4,8,0,1
96,11,0.8,0.8,0.8,0.8,0.8,0.8,0.818181818,0.636363636,0.909090909,0.909090909,0.909090909,0.909090909,0.6,0.65,0.363636364,0.4,8,0,1
96,12,0.8,0.6,0.4,0.4,0.4,0.4,0.818181818,0.727272727,0.909090909,0.636363636,0.636363636,0.909090909,0.58,0.61,0.272727273,0.4,7,5,9
96,13,0.2,0.4,0.2,0.2,0.2,0.2,0.090909091,0.181818182,0.181818182,0.090909091,0.272727273,0.454545455,0.1,0.04,0.090909091,0.2,0,5,4
96,14,0.2,0.4,0.2,0.2,0.2,0.2,0.090909091,0.454545455,0.363636364,0.545454545,0.454545455,0.454545455,0.24,0.12,0.090909091,0.2,5,5,9
96,15,0.4,0.6,0.2,0.4,0.4,0.6,0.545454545,0.727272727,0.545454545,0.636363636,0.636363636,0.727272727,0.26,0.14,0.272727273,0.4,6,4,9
96,16,0.2,0.4,0.2,0.2,0.2,0.2,0.090909091,0.363636364,0.181818182,0.272727273,0.272727273,0.272727273,0.11,0.11,0.090909091,0.2,3,4,7
96,17,0.2,0.8,0.2,0.6,0.2,0.2,0.363636364,0.727272727,0.363636364,0.363636364,0.363636364,0.545454545,0.29,0.18,0.090909091,0.2,6,5,9
96,18,0.4,0.2,0,0,0,0.4,0.454545455,0.454545455,0.545454545,0.454545455,0.545454545,0.545454545,0.32,0.48,0.181818182,0,5,5,9
96,19,0.4,0.2,0,0,0,0.2,0.545454545,0.272727273,0.454545455,0.272727273,0.272727273,0.363636364,0.37,0.31,0.181818182,0,6,4,8
96,20,0.4,0.2,0,0,0,0.4,0.454545455,0.363636364,0.454545455,0.454545455,0.454545455,0.545454545,0.44,0.43,0.181818182,0.4,5,3,4
96,21,0.4,0.6,0,0,0,0,0.454545455,0.454545455,0.545454545,0.454545455,0.363636364,0.454545455,0.32,0.51,0.181818182,0,3,3,4
96,22,0.4,0.4,0.8,0.4,0.2,0.4,0.727272727,0.363636364,0.636363636,0.363636364,0.272727273,0.545454545,0.49,0.49,0.181818182,0.4,3,4,8
96,23,0.8,0.4,0.8,1,0.4,1,0.727272727,0.363636364,0.545454545,0.909090909,0.636363636,0.545454545,0.5,0.48,0.181818182,0.4,8,1,4
96,24,0.8,0.4,0.8,0.4,0.4,1,0.909090909,0.454545455,0.818181818,0.454545455,0.454545455,0.545454545,0.46,0.48,0.181818182,0.4,7,1,0
96,25,0.8,0.4,0.8,0.4,0.4,0.4,0.909090909,0.545454545,0.636363636,0.545454545,0.636363636,0.545454545,0.5,0.5,0.181818182,0.4,7,1,4
96,26,1,0.4,0.8,0.4,0.4,0.4,0.818181818,0.363636364,0.636363636,0.454545455,0.636363636,0.545454545,0.5,0.54,0.181818182,0.4,6,0,1
97,,1,0,1,1,1,1,1,0.6,1,1,1,1,0.68,0.7,0.6,1,7,0,0
97,1,1,0.75,1,1,1,1,1,0.8,1,1,1,1,0.66,0.67,0.6,1,8,1,3
97,2,1,0.5,1,0.25,0.25,0.25,1,0.4,1,0.6,0.6,0.6,0.66,0.64,0.6,1,7,0,0
97,3,1,0.75,1,1,1,1,1,0.6,1,1,1,1,0.68,0.68,0.6,1,7,0,0
97,4,1,0.75,1,1,1,1,1,0.8,1,1,1,1,0.67,0.64,0.6,1,8,0,0
97,5,1,0.75,1,1,1,1,1,0.6,1,1,1,1,0.68,0.65,0.6,1,8,0,0
97,6,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.4,0.4,0.2,0.4,0.2,0.38,0.28,0.2,0.5,6,5,9
97,7,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.4,0.2,0.4,0.2,0.26,0.16,0.2,0.25,5,2,9
97,8,0.5,0.25,0.5,0.5,0.25,0.5,0.2,0.2,0.4,0.6,0.4,0.2,0.21,0.17,0.2,0.5,5,5,9
97,9,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.4,0.4,0.4,0.4,0.19,0.31,0.2,0.5,5,5,4
97,10,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.4,0.4,0.4,0.2,0.27,0.25,0.2,0.5,6,5,4
97,11,0.25,0,0.25,0.25,0.25,0.25,0.4,0.2,0.6,0.4,0.6,0.8,0.46,0.47,0.2,0.25,8,0,0
97,12,0.25,0,0.25,0.25,0.25,0.25,0.4,0.4,0.6,0.2,0.6,0.6,0.4,0.42,0.2,0.25,7,3,9
97,13,0.25,0,0.25,0.25,0.25,0.25,0.6,0.6,0.6,0.4,0.6,0.4,0.48,0.54,0.2,0.25,8,1,0
97,14,0.25,0,0.25,0.25,0.25,0.25,0.6,0.2,0.6,0.4,0.6,0.4,0.39,0.53,0.2,0.25,6,1,0
97,15,0.25,0,0.25,0.25,0.25,0.25,0.4,0.4,0.6,0.4,0.6,0.6,0.45,0.5,0.2,0.25,8,1,0
98,,0.818181818,0.909090909,0.454545455,0.636363636,0.454545455,0.909090909,0.666666667,0.75,0.25,0.5,0.416666667,0.75,0.6,0.66,0.25,0.636363636,7,1,3
98,1,0.545454545,0.727272727,0.272727273,0.636363636,0.272727273,0.454545455,0.416666667,0.583333333,0.25,0.5,0.333333333,0.5,0.61,0.64,0.25,0.363636364,8,2,5
98,2,0.636363636,0.727272727,0.363636364,0.636363636,0.181818182,0.727272727,0.416666667,0.583333333,0.333333333,0.416666667,0.25,0.666666667,0.58,0.59,0.416666667,0.363636364,6,2,5
98,3,0.636363636,0.727272727,0.363636364,0.545454545,0.181818182,0.727272727,0.416666667,0.666666667,0.25,0.333333333,0.25,0.416666667,0.62,0.69,0.25,0.454545455,7,2,6
98,4,0.636363636,0.818181818,0.636363636,0.818181818,0.181818182,0.727272727,0.416666667,0.583333333,0.5,0.416666667,0.333333333,0.75,0.6,0.62,0.25,0.363636364,7,1,7
98,5,0.181818182,0.636363636,0.363636364,0.545454545,0.272727273,0.454545455,0.333333333,0.666666667,0.166666667,0.25,0.333333333,0.5,0.54,0.58,0.25,0.272727273,7,2,8
98,6,0.454545455,0,0.272727273,0.181818182,0,0.454545455,0.333333333,0.416666667,0.166666667,0.083333333,0.166666667,0.333333333,0.29,0.35,0.083333333,0.272727273,7,5,4
98,7,0.363636364,0,0.272727273,0.272727273,0.181818182,0.545454545,0.25,0.416666667,0.25,0.25,0.25,0.416666667,0.35,0.3,0.083333333,0.272727273,7,5,9
98,8,0.363636364,0,0.272727273,0.272727273,0.181818182,0.363636364,0.25,0.5,0.166666667,0.083333333,0.25,0.25,0.35,0.33,0.166666667,0.272727273,6,4,9
98,9,0.363636364,0.454545455,0.272727273,0.272727273,0.181818182,0.454545455,0.25,0.583333333,0.25,0.083333333,0.166666667,0.25,0.27,0.32,0.083333333,0.363636364,6,4,8
98,10,0.454545455,0.272727273,0.272727273,0.272727273,0.181818182,0.454545455,0.416666667,0.666666667,0.25,0.25,0.166666667,0.333333333,0.37,0.31,0.083333333,0.272727273,6,4,6
98,11,0.181818182,0.181818182,0.181818182,0.181818182,0.181818182,0.909090909,0.416666667,0.666666667,0.416666667,0.5,0.333333333,0.5,0.41,0.57,0.25,0.090909091,6,2,5
98,12,0.181818182,0.181818182,0.272727273,0.818181818,0.363636364,0.909090909,0.333333333,0.666666667,0.5,0.583333333,0.25,0.5,0.57,0.62,0.333333333,0.181818182,6,1,2
98,13,0.181818182,0.181818182,0.181818182,0.272727273,0.181818182,0.181818182,0.333333333,0.416666667,0.416666667,0.5,0.416666667,0.5,0.54,0.63,0.5,0.181818182,7,1,5
98,14,0.181818182,0.181818182,0,0,0,0.181818182,0.333333333,0.333333333,0.166666667,0.25,0.333333333,0.416666667,0.43,0.56,0.333333333,0.181818182,6,3,4
98,15,0.181818182,0.181818182,0.181818182,0.181818182,0.181818182,0.909090909,0.333333333,0.666666667,0.416666667,0.333333333,0.333333333,0.5,0.57,0.62,0.416666667,0.181818182,7,2,8
98,16,0.090909091,0,0.090909091,0.090909091,0.090909091,0.090909091,0.166666667,0.333333333,0.25,0.25,0.25,0.333333333,0.24,0.14,0.083333333,0.090909091,6,5,19
98,17,0.090909091,0,0.090909091,0.454545455,0.090909091,0.636363636,0.333333333,0.5,0.333333333,0.5,0.25,0.5,0.43,0.44,0.333333333,0.090909091,6,4,8
98,18,0.090909091,0,0.090909091,0.090909091,0.090909091,0.545454545,0.25,0.333333333,0.25,0.416666667,0.333333333,0.333333333,0.38,0.2,0.25,0.090909091,6,4,5
98,19,0.090909091,0.454545455,0.090909091,0.090909091,0.090909091,0.545454545,0.166666667,0.333333333,0.25,0.333333333,0.25,0.5,0.31,0.22,0.166666667,0.090909091,6,4,9
98,20,0,0,0.090909091,0.090909091,0,0.090909091,0,0.25,0.166666667,0.166666667,0,0.333333333,0.13,0.16,0.083333333,0,6,4,8
98,21,0.181818182,0.272727273,0.272727273,0.363636364,0.181818182,0.454545455,0.416666667,0.75,0.25,0.166666667,0.25,0.25,0.38,0.44,0.166666667,0.363636364,7,5,9
98,22,0.545454545,0.363636364,0.363636364,0.454545455,0.363636364,0.636363636,0.25,0.5,0.25,0.25,0.166666667,0.333333333,0.48,0.52,0.25,0.363636364,6,5,9
98,23,0.272727273,0,0.272727273,0.363636364,0.272727273,0.454545455,0.333333333,0.5,0.25,0.166666667,0.166666667,0.333333333,0.42,0.45,0.166666667,0.363636364,7,3,7
98,24,0.363636364,0,0.363636364,0.545454545,0.272727273,0.454545455,0.25,0.416666667,0.25,0.333333333,0.333333333,0.416666667,0.41,0.42,0.25,0.363636364,6,4,8
