ID,Prompt,Image,Image Source,New filename,Rank order (higher is “farther away” from start),Rank order (higher is “farther away” from start)
94,A man at a food truck viewing the menu.,94_A man._4_dalle_v2.png,DALL-E2,94-21.png,2a,2
94,A man at a food truck viewing the menu.,94_A food truck._0_dalle_v2.png,DALL-E2,94-22.png,2b,2
94,A man at a food truck viewing the menu.,94_A food truck._2_dalle_v2.png,DALL-E2,94-23.png,2b,2
94,A man at a food truck viewing the menu.,94_A food truck._3_dalle_v2.png,DALL-E2,94-24.png,2b,2
94,A man at a food truck viewing the menu.,94_A food truck._4_dalle_v2.png,DALL-E2,94-25.png,2b,2
94,A man at a food truck viewing the menu.,94_A menu._1_dalle_v2.png,DALL-E2,94-26.png,2c,2
94,A man at a food truck viewing the menu.,94_A menu._2_dalle_v2.png,DALL-E2,94-27.png,2c,2
94,A man at a food truck viewing the menu.,94_A menu._3_dalle_v2.png,DALL-E2,94-28.png,2c,2
94,A man at a food truck viewing the menu.,94_A menu._4_dalle_v2.png,DALL-E2,94-29.png,2c,2
95,A man and a woman posing in front of a motorcycle.,coco_685662_stable_diffusion_v2_1.jpg,SD2.1,95-0.jpg,0,0
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing in front of a motorcycle._0_dalle_v2.png,DALL-E2,95-1.png,0,0
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing in front of a motorcycle._1_dalle_v2.png,DALL-E2,95-2.png,0,0
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing in front of a motorcycle._2_dalle_v2.png,DALL-E2,95-3.png,0,0
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing in front of a motorcycle._3_dalle_v2.png,DALL-E2,95-4.png,0,0
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing in front of a motorcycle._4_dalle_v2.png,DALL-E2,95-5.png,0,0
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing._0_dalle_v2.png,DALL-E2,95-6.png,1a,1
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing._1_dalle_v2.png,DALL-E2,95-7.png,1a,1
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing._2_dalle_v2.png,DALL-E2,95-8.png,1a,1
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing._3_dalle_v2.png,DALL-E2,95-9.png,1a,1
95,A man and a woman posing in front of a motorcycle.,95_A man and a woman posing._4_dalle_v2.png,DALL-E2,95-10.png,1a,1
95,A man and a woman posing in front of a motorcycle.,95_A man posing in front of a motorcycle._0_dalle_v2.png,DALL-E2,95-11.png,1b,1
95,A man and a woman posing in front of a motorcycle.,95_A man posing in front of a motorcycle._1_dalle_v2.png,DALL-E2,95-12.png,1b,1
95,A man and a woman posing in front of a motorcycle.,95_A man posing in front of a motorcycle._2_dalle_v2.png,DALL-E2,95-13.png,1b,1
95,A man and a woman posing in front of a motorcycle.,95_A man posing in front of a motorcycle._3_dalle_v2.png,DALL-E2,95-14.png,1b,1
95,A man and a woman posing in front of a motorcycle.,95_A man posing in front of a motorcycle._4_dalle_v2.png,DALL-E2,95-15.png,1b,1
95,A man and a woman posing in front of a motorcycle.,95_A woman posing in front of a motorcycle._0_dalle_v2.png,DALL-E2,95-16.png,1c,1
95,A man and a woman posing in front of a motorcycle.,95_A woman posing in front of a motorcycle._1_dalle_v2.png,DALL-E2,95-17.png,1c,1
95,A man and a woman posing in front of a motorcycle.,95_A woman posing in front of a motorcycle._2_dalle_v2.png,DALL-E2,95-18.png,1c,1
95,A man and a woman posing in front of a motorcycle.,95_A woman posing in front of a motorcycle._3_dalle_v2.png,DALL-E2,95-19.png,1c,1
95,A man and a woman posing in front of a motorcycle.,95_A woman posing in front of a motorcycle._4_dalle_v2.png,DALL-E2,95-20.png,1c,1
95,A man and a woman posing in front of a motorcycle.,95_A man._0_dalle_v2.png,DALL-E2,95-21.png,2a,2
95,A man and a woman posing in front of a motorcycle.,95_A man._1_dalle_v2.png,DALL-E2,95-22.png,2a,2
95,A man and a woman posing in front of a motorcycle.,95_A man._2_dalle_v2.png,DALL-E2,95-23.png,2a,2
95,A man and a woman posing in front of a motorcycle.,95_A man._3_dalle_v2.png,DALL-E2,95-24.png,2a,2
95,A man and a woman posing in front of a motorcycle.,95_A man._4_dalle_v2.png,DALL-E2,95-25.png,2a,2
95,A man and a woman posing in front of a motorcycle.,95_A woman._0_dalle_v2.png,DALL-E2,95-26.png,2b,2
95,A man and a woman posing in front of a motorcycle.,95_A woman._1_dalle_v2.png,DALL-E2,95-27.png,2b,2
95,A man and a woman posing in front of a motorcycle.,95_A woman._2_dalle_v2.png,DALL-E2,95-28.png,2b,2
95,A man and a woman posing in front of a motorcycle.,95_A woman._3_dalle_v2.png,DALL-E2,95-29.png,2b,2
95,A man and a woman posing in front of a motorcycle.,95_A woman._4_dalle_v2.png,DALL-E2,95-30.png,2b,2
95,A man and a woman posing in front of a motorcycle.,95_A motorcycle._0_dalle_v2.png,DALL-E2,95-31.png,2c,2
95,A man and a woman posing in front of a motorcycle.,95_A motorcycle._1_dalle_v2.png,DALL-E2,95-32.png,2c,2
95,A man and a woman posing in front of a motorcycle.,95_A motorcycle._2_dalle_v2.png,DALL-E2,95-33.png,2c,2
95,A man and a woman posing in front of a motorcycle.,95_A motorcycle._4_dalle_v2.png,DALL-E2,95-34.png,2c,2
96,A man in a black suit surfing a large wave,coco_751840_stable_diffusion_v2_1.jpg,SD2.1,96-0.jpg,0,0
96,A man in a black suit surfing a large wave,96_A man in a black suit surfing a large wave_0_dalle_v2.png,DALL-E2,96-1.png,0,0
96,A man in a black suit surfing a large wave,96_A man in a black suit surfing a large wave_1_dalle_v2.png,DALL-E2,96-2.png,0,0
96,A man in a black suit surfing a large wave,96_A man in a black suit surfing a large wave_2_dalle_v2.png,DALL-E2,96-3.png,0,0
96,A man in a black suit surfing a large wave,96_A man in a black suit surfing a large wave_3_dalle_v2.png,DALL-E2,96-4.png,0,0
96,A man in a black suit surfing a large wave,96_A man in a black suit surfing a large wave_4_dalle_v2.png,DALL-E2,96-5.png,0,0
96,A man in a black suit surfing a large wave,96_A man surfing a large wave._1_dalle_v2.png,DALL-E2,96-6.png,1a,1
96,A man in a black suit surfing a large wave,96_A man surfing a large wave._3_dalle_v2.png,DALL-E2,96-7.png,1a,1
96,A man in a black suit surfing a large wave,96_A black suit on a large wave._0_dalle_v2.png,DALL-E2,96-8.png,1a,1
96,A man in a black suit surfing a large wave,96_A black suit on a large wave._1_dalle_v2.png,DALL-E2,96-9.png,1b,1
96,A man in a black suit surfing a large wave,96_A black suit on a large wave._2_dalle_v2.png,DALL-E2,96-10.png,1b,1
96,A man in a black suit surfing a large wave,96_A black suit on a large wave._3_dalle_v2.png,DALL-E2,96-11.png,1b,1
96,A man in a black suit surfing a large wave,96_A black suit on a large wave._4_dalle_v2.png,DALL-E2,96-12.png,1b,1
96,A man in a black suit surfing a large wave,96_A man._0_dalle_v2.png,DALL-E2,96-13.png,2a,2
96,A man in a black suit surfing a large wave,96_A man._1_dalle_v2.png,DALL-E2,96-14.png,2a,2
96,A man in a black suit surfing a large wave,96_A man._2_dalle_v2.png,DALL-E2,96-15.png,2a,2
96,A man in a black suit surfing a large wave,96_A man._3_dalle_v2.png,DALL-E2,96-16.png,2a,2
96,A man in a black suit surfing a large wave,96_A man._4_dalle_v2.png,DALL-E2,96-17.png,2a,2
96,A man in a black suit surfing a large wave,96_A black suit._1_dalle_v2.png,DALL-E2,96-18.png,2b,2
96,A man in a black suit surfing a large wave,96_A black suit._2_dalle_v2.png,DALL-E2,96-19.png,2b,2
96,A man in a black suit surfing a large wave,96_A black suit._3_dalle_v2.png,DALL-E2,96-20.png,2b,2
96,A man in a black suit surfing a large wave,96_A black suit._4_dalle_v2.png,DALL-E2,96-21.png,2b,2
96,A man in a black suit surfing a large wave,96_A large wave._0_dalle_v2.png,DALL-E2,96-22.png,2c,2
96,A man in a black suit surfing a large wave,96_A large wave._1_dalle_v2.png,DALL-E2,96-23.png,2c,2
96,A man in a black suit surfing a large wave,96_A large wave._2_dalle_v2.png,DALL-E2,96-24.png,2c,2
96,A man in a black suit surfing a large wave,96_A large wave._3_dalle_v2.png,DALL-E2,96-25.png,2c,2
96,A man in a black suit surfing a large wave,96_A large wave._4_dalle_v2.png,DALL-E2,96-26.png,2c,2
97,A man standing by an oven.,coco_251210_stable_diffusion_v2_1.jpg,SD2.1,97-0.jpg,0,0
97,A man standing by an oven.,97_A man standing by an oven._0_dalle_v2.png,DALL-E2,97-1.png,0,0
97,A man standing by an oven.,97_A man standing by an oven._1_dalle_v2.png,DALL-E2,97-2.png,0,0
97,A man standing by an oven.,97_A man standing by an oven._2_dalle_v2.png,DALL-E2,97-3.png,0,0
97,A man standing by an oven.,97_A man standing by an oven._3_dalle_v2.png,DALL-E2,97-4.png,0,0
97,A man standing by an oven.,97_A man standing by an oven._4_dalle_v2.png,DALL-E2,97-5.png,0,0
97,A man standing by an oven.,97_A man._0_dalle_v2.png,DALL-E2,97-6.png,1a,1
97,A man standing by an oven.,97_A man._1_dalle_v2.png,DALL-E2,97-7.png,1a,1
97,A man standing by an oven.,97_A man._2_dalle_v2.png,DALL-E2,97-8.png,1a,1
97,A man standing by an oven.,97_A man._3_dalle_v2.png,DALL-E2,97-9.png,1a,1
97,A man standing by an oven.,97_A man._4_dalle_v2.png,DALL-E2,97-10.png,1a,1
97,A man standing by an oven.,97_An oven._0_dalle_v2.png,DALL-E2,97-11.png,1b,1
97,A man standing by an oven.,97_An oven._1_dalle_v2.png,DALL-E2,97-12.png,1b,1
97,A man standing by an oven.,97_An oven._2_dalle_v2.png,DALL-E2,97-13.png,1b,1
97,A man standing by an oven.,97_An oven._3_dalle_v2.png,DALL-E2,97-14.png,1b,1
97,A man standing by an oven.,97_An oven._4_dalle_v2.png,DALL-E2,97-15.png,1b,1
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",coco_625027_stable_diffusion_v2_1.jpg,SD2.1,98-0.jpg,0,0
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope with several rams grazing._0_dalle_v2.png,DALL-E2,98-1.png,2a,2
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope with several rams grazing._1_dalle_v2.png,DALL-E2,98-2.png,2a,2
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope with several rams grazing._2_dalle_v2.png,DALL-E2,98-3.png,2a,2
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope with several rams grazing._3_dalle_v2.png,DALL-E2,98-4.png,2a,2
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope with several rams grazing._4_dalle_v2.png,DALL-E2,98-5.png,2a,2
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope in the background._0_dalle_v2.png,DALL-E2,98-6.png,3a,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope in the background._1_dalle_v2.png,DALL-E2,98-7.png,3a,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope in the background._2_dalle_v2.png,DALL-E2,98-8.png,3a,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope in the background._3_dalle_v2.png,DALL-E2,98-9.png,3a,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope in the background._4_dalle_v2.png,DALL-E2,98-10.png,3a,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Several rams grazing._0_dalle_v2.png,DALL-E2,98-11.png,3b,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Several rams grazing._1_dalle_v2.png,DALL-E2,98-12.png,3b,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Several rams grazing._2_dalle_v2.png,DALL-E2,98-13.png,3b,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Several rams grazing._3_dalle_v2.png,DALL-E2,98-14.png,3b,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Several rams grazing._4_dalle_v2.png,DALL-E2,98-15.png,3b,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_One measly and underdeveloped evergreen._0_dalle_v2.png,DALL-E2,98-16.png,3d,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_One measly and underdeveloped evergreen._1_dalle_v2.png,DALL-E2,98-17.png,3d,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_One measly and underdeveloped evergreen._2_dalle_v2.png,DALL-E2,98-18.png,3d,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_One measly and underdeveloped evergreen._3_dalle_v2.png,DALL-E2,98-19.png,3d,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_One measly and underdeveloped evergreen._4_dalle_v2.png,DALL-E2,98-20.png,3d,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope._0_dalle_v2.png,DALL-E2,98-21.png,3e,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope._1_dalle_v2.png,DALL-E2,98-22.png,3e,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope._2_dalle_v2.png,DALL-E2,98-23.png,3e,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope._3_dalle_v2.png,DALL-E2,98-24.png,3e,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope._4_dalle_v2.png,DALL-E2,98-25.png,3e,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope._0_dalle_v2.png,DALL-E2,98-26.png,3f,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope._1_dalle_v2.png,DALL-E2,98-27.png,3f,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope._2_dalle_v2.png,DALL-E2,98-28.png,3f,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope._3_dalle_v2.png,DALL-E2,98-29.png,3f,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope._4_dalle_v2.png,DALL-E2,98-30.png,3f,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Rams._0_dalle_v2.png,DALL-E2,98-31.png,3g,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Rams._1_dalle_v2.png,DALL-E2,98-32.png,3g,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Rams._2_dalle_v2.png,DALL-E2,98-33.png,3g,3
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Rams._3_dalle_v2.png,DALL-E2,98-34.png,3g,3
